# caida-sj12-opp-dim
# quelen-Q-W=10-1-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         
1.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.0451692                        0.00021                          0.0237651                        0.0234852                        
3.0                              0.1449514                        0.0025635                        0.0841231                        0.083002                         
4.0                              0.2579292                        0.010028                         0.1558045                        0.1535087                        
5.0                              0.3692775                        0.0235724                        0.2273065                        0.2256175                        
6.0                              0.4725342                        0.0322591                        0.296273                         0.293905                         
7.0                              0.5541892                        0.0506768                        0.356016                         0.354336                         
8.0                              0.6101266                        0.0711427                        0.4091562                        0.4062474                        
9.0                              0.6533722                        0.09266                          0.454753                         0.4518888                        
10.0                             0.6880182                        0.1141773                        0.4922209                        0.491163                         
11.0                             0.7163712                        0.1395341                        0.52533                          0.5248373                        
12.0                             0.7400022                        0.166184                         0.553917                         0.5528046                        
13.0                             0.7599934                        0.1925368                        0.5800791                        0.577151                         
14.0                             0.7771253                        0.217426                         0.603108                         0.6007495                        
15.0                             0.7919801                        0.2443948                        0.6245789                        0.6211171                        
16.0                             0.8049761                        0.2733952                        0.647963                         0.6415554                        
17.0                             0.8164394                        0.3025625                        0.6631768                        0.6585336                        
18.0                             0.8266361                        0.3267567                        0.680584                         0.6734708                        
19.0                             0.8357523                        0.3610017                        0.6934344                        0.6867524                        
20.0                             0.8439541                        0.38483                          0.7072912                        0.6993611                        
21.0                             0.8513815                        0.4112432                        0.7203416                        0.712192                         
22.0                             0.8581306                        0.4332332                        0.7309568                        0.7232729                        
23.0                             0.8642975                        0.4539676                        0.7435211                        0.7348483                        
24.0                             0.8699461                        0.4746266                        0.7516105                        0.7452156                        
25.0                             0.8751425                        0.4929636                        0.7605893                        0.7543976                        
26.0                             0.8799467                        0.511276                         0.7699633                        0.7631569                        
27.0                             0.8843887                        0.5271585                        0.7770147                        0.7703965                        
28.0                             0.8885107                        0.5424166                        0.785503                         0.7785666                        
29.0                             0.8923544                        0.5583708                        0.7922216                        0.7856155                        
30.0                             0.8959381                        0.5726728                        0.7989056                        0.7924245                        
