# caida-sj12-opp-dim
# quelen-Q-W=10-16-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         
1.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.0451692                        0.00011                          0.0219468                        0.0208305                        
3.0                              0.1449514                        0.001459                         0.0620577                        0.0593067                        
4.0                              0.2579292                        0.0031875                        0.1190004                        0.1137889                        
5.0                              0.3692775                        0.004689                         0.1781881                        0.1732184                        
6.0                              0.4725342                        0.0055495                        0.23641                          0.2304688                        
7.0                              0.5541892                        0.006183                         0.2898513                        0.2834008                        
8.0                              0.6101266                        0.006729                         0.336341                         0.3295662                        
9.0                              0.6533722                        0.007188                         0.375704                         0.369454                         
10.0                             0.6880182                        0.0075                           0.40859                          0.402058                         
11.0                             0.7163712                        0.007773                         0.437262                         0.4300958                        
12.0                             0.7400022                        0.0080495                        0.4610216                        0.4541778                        
13.0                             0.7599934                        0.00828                          0.4813694                        0.4742338                        
14.0                             0.7771253                        0.00846                          0.4990196                        0.4914708                        
15.0                             0.7919801                        0.0086125                        0.5147862                        0.5069208                        
16.0                             0.8049761                        0.008791                         0.5277172                        0.5196476                        
17.0                             0.8164394                        0.0089695                        0.5400882                        0.531749                         
18.0                             0.8266361                        0.0091115                        0.55068                          0.5421532                        
19.0                             0.8357523                        0.009222                         0.5600954                        0.5513836                        
20.0                             0.8439541                        0.0093325                        0.56862                          0.5597752                        
21.0                             0.8513815                        0.0094635                        0.5763372                        0.5673448                        
22.0                             0.8581306                        0.0095265                        0.583347                         0.5742236                        
23.0                             0.8642975                        0.0096255                        0.5901904                        0.580496                         
24.0                             0.8699461                        0.009746                         0.5960726                        0.5864196                        
25.0                             0.8751425                        0.0098645                        0.601489                         0.5918125                        
26.0                             0.8799467                        0.009993                         0.6065114                        0.597416                         
27.0                             0.8843887                        0.010123                         0.6111466                        0.6025092                        
28.0                             0.8885107                        0.010327                         0.615449                         0.6067756                        
29.0                             0.8923544                        0.010512                         0.6194542                        0.6106883                        
30.0                             0.8959381                        0.0106675                        0.6232296                        0.6143504                        
