# caida-chi15-opp-dim
# quelen-Q-W=10-4-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         
1.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              6e-05                            2e-05                            1.81e-05                         2e-05                            
3.0                              0.00027                          0.00011                          9.81e-05                         0.0001081                        
4.0                              0.0004781                        0.0001881                        0.00018                          0.00017                          
5.0                              0.0008481                        0.0002481                        0.0002281                        0.0002181                        
6.0                              0.0018272                        0.0003043                        0.0002762                        0.0002724                        
7.0                              0.0040344                        0.0003362                        0.0003424                        0.0003448                        
8.0                              0.0088196                        0.00038                          0.0003843                        0.0003886                        
9.0                              0.018159                         0.0004081                        0.0004424                        0.0004548                        
10.0                             0.0397844                        0.0004462                        0.0004948                        0.0005234                        
11.0                             0.0770173                        0.0004962                        0.000561                         0.0005815                        
12.0                             0.1263362                        0.0005262                        0.0006172                        0.0006596                        
13.0                             0.1830072                        0.0005967                        0.0007282                        0.0007239                        
14.0                             0.2393409                        0.0006305                        0.0007582                        0.000782                         
15.0                             0.2898726                        0.0007091                        0.0007858                        0.0008458                        
16.0                             0.3342357                        0.0007453                        0.0008282                        0.000902                         
17.0                             0.3733887                        0.0008186                        0.0009006                        0.0009496                        
18.0                             0.4081905                        0.0009105                        0.0010015                        0.0010139                        
19.0                             0.4393326                        0.0009929                        0.0011234                        0.0010958                        
20.0                             0.4673613                        0.0011315                        0.0011786                        0.001151                         
21.0                             0.4927181                        0.0012525                        0.00128                          0.0012329                        
22.0                             0.515773                         0.001333                         0.00134                          0.0013429                        
23.0                             0.5368249                        0.0014559                        0.0014462                        0.00146                          
24.0                             0.5561138                        0.0015845                        0.0015286                        0.0016224                        
25.0                             0.5738723                        0.0016707                        0.0016048                        0.0017729                        
26.0                             0.5902567                        0.0018679                        0.0016648                        0.0019343                        
27.0                             0.605427                         0.0019593                        0.0017705                        0.0021                           
28.0                             0.6195158                        0.0020907                        0.001891                         0.0023381                        
29.0                             0.6326305                        0.0022926                        0.0020143                        0.0027943                        
30.0                             0.6448763                        0.0024702                        0.0021581                        0.0032562                        
