# mawi15-opp-dim
# quelen-Q-W=10-1-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         
1.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.037073                         0.0040616                        0.0051332                        0.0173538                        
3.0                              0.0921851                        0.019484                         0.025536                         0.053451                         
4.0                              0.1438828                        0.037782                         0.0481026                        0.0886952                        
5.0                              0.1987828                        0.0569475                        0.0704908                        0.1216884                        
6.0                              0.2582582                        0.0749722                        0.0907936                        0.1538512                        
7.0                              0.3179922                        0.0922412                        0.1115444                        0.1874992                        
8.0                              0.3755792                        0.1103454                        0.1328812                        0.220528                         
9.0                              0.4291092                        0.1283146                        0.1546362                        0.2541862                        
10.0                             0.4774552                        0.14636                          0.1774836                        0.2876096                        
11.0                             0.5208534                        0.1667874                        0.2018108                        0.31977                          
12.0                             0.5588902                        0.1881122                        0.2269128                        0.3507844                        
13.0                             0.5921682                        0.2089252                        0.2540936                        0.3819208                        
14.0                             0.621143                         0.23336                          0.2817996                        0.4104664                        
15.0                             0.6463576                        0.258021                         0.3075076                        0.4390198                        
16.0                             0.6684436                        0.2830118                        0.336817                         0.4649768                        
17.0                             0.6879358                        0.311161                         0.3660126                        0.492343                         
18.0                             0.70527                          0.3400838                        0.3968732                        0.5187694                        
19.0                             0.7207706                        0.3702394                        0.4273832                        0.5432956                        
20.0                             0.734731                         0.3985922                        0.4515844                        0.5656616                        
21.0                             0.7473544                        0.42797                          0.4797076                        0.5875968                        
22.0                             0.7588328                        0.4603786                        0.5047342                        0.6050936                        
23.0                             0.7693182                        0.4829178                        0.5266394                        0.6242696                        
24.0                             0.7789226                        0.5040442                        0.5496576                        0.641982                         
25.0                             0.7877568                        0.5256796                        0.5663088                        0.656116                         
26.0                             0.7959222                        0.5462044                        0.5851088                        0.6690914                        
27.0                             0.80348                          0.5669088                        0.6020578                        0.6800896                        
28.0                             0.8104908                        0.5828372                        0.6175276                        0.6908166                        
29.0                             0.817025                         0.5997008                        0.6316986                        0.7013306                        
30.0                             0.823114                         0.6114372                        0.643799                         0.71191                          
